DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_Resistance_1,High_Voltage_Winding_Resistance_2,High_Voltage_Winding_Resistance_3,Low_Voltage_Winding_Resistance_1,Low_Voltage_Winding_Resistance_2,Low_Voltage_Winding_Resistance_3,Total_copper_loss,Total_iron_loss,Frequency,Fault
31-08-2022 18:00,11.156,10.96,11.0,37.5,37.5,37.5,0.45,0.433,0.42,940.86375,940.125,941.625,64.0,0.87,1.991,2.01,2.01,0.03,0.02,0.02,17568.41315,17000.0,50.0,0.0
31-08-2022 18:10,11.05,10.8,11.05,38.3,38.3,38.3,0.44,0.45,0.42,960.93551,960.181,961.713,64.0,0.87,2.0,1.98,2.01,0.02,0.04,0.02,21383.91619,16500.0,50.0,0.0
31-08-2022 18:20,11.19,10.84,10.98,38.5,38.5,38.5,0.43,0.43,0.46,965.95345,965.195,966.735,64.0,0.87,2.01,2.01,2.03,0.02,0.01,0.04,12327.87238,15000.0,50.0,0.0
31-08-2022 18:30,11.1,10.83,10.94,37.6,37.6,37.6,0.42,0.44,0.433,943.37272,942.632,944.136,64.0,0.87,2.01,1.96,2.01,0.04,0.02,0.01,20610.97049,15500.0,50.0,0.0
31-08-2022 18:40,10.95,10.82,11.04,38.2,38.2,38.2,0.433,0.45,0.46,958.42654,957.674,959.202,64.0,0.87,1.992,1.992,1.98,0.01,0.01,0.02,9026.433543,14000.0,50.0,0.0
31-08-2022 18:50,10.84,11.0,11.0,39.2,39.2,39.2,0.45,0.46,0.44,983.51624,982.744,984.312,64.0,0.87,2.01,2.01,2.01,0.02,0.013,0.01,13725.69374,13000.0,50.0,0.0
31-08-2022 19:00,10.86,11.153,10.9,36.9,36.9,36.9,0.43,0.45,0.45,925.80993,925.083,926.559,64.0,0.87,1.99,1.99,1.96,0.01,0.01,0.013,8409.678167,12000.0,50.0,0.0
31-08-2022 19:10,10.95,11.1,10.923,39.2,39.2,39.2,0.44,0.44,0.45,983.51624,982.744,984.312,64.0,0.87,2.01,1.97,1.992,0.013,0.02,0.01,13692.44237,13500.0,50.0,0.0
31-08-2022 19:20,11.0,11.156,10.94,38.4,38.4,38.4,0.45,0.433,0.44,963.44448,962.688,964.224,64.0,0.87,1.992,2.0,2.01,0.01,0.034,0.02,16553.98819,14000.0,50.0,0.0
31-08-2022 19:30,11.153,11.05,11.0,38.7,38.7,38.7,0.46,0.46,0.43,970.97139,970.209,971.757,64.0,0.87,1.978,1.997,1.99,0.02,0.023,0.034,16490.83199,15000.0,50.0,0.0
31-08-2022 19:40,11.1,11.19,10.92,36.0,36.0,36.0,0.45,0.44,0.42,903.2292,902.52,903.96,64.0,0.88,2.01,1.996,1.97,0.034,0.02,0.023,17264.83856,16000.0,50.0,0.0
31-08-2022 19:50,11.156,11.1,10.96,39.5,39.5,39.5,0.44,0.45,0.433,991.04315,990.265,991.845,64.0,0.88,1.99,1.987,2.0,0.023,0.03,0.02,20451.34145,17000.0,50.0,0.0
31-08-2022 20:00,11.05,10.95,10.8,39.1,39.1,39.1,0.433,0.45,0.45,981.00727,980.237,981.801,64.0,0.88,1.987,1.997,1.997,0.02,0.01,0.03,12676.47256,16500.0,50.0,0.0
31-08-2022 20:10,11.19,10.84,10.84,39.1,39.1,39.1,0.46,0.44,0.43,981.00727,980.237,981.801,64.0,0.88,2.0,1.991,1.996,0.03,0.014,0.01,17162.05515,14000.0,50.0,0.0
31-08-2022 20:20,11.1,10.86,10.83,39.0,39.0,39.0,0.44,0.43,0.44,978.4983,977.73,979.29,64.0,0.88,1.97,2.0,1.987,0.01,0.03,0.014,15775.85829,15500.0,50.0,0.0
31-08-2022 20:30,10.95,10.95,10.82,37.5,37.5,37.5,0.45,0.42,0.45,940.86375,940.125,941.625,64.0,0.88,1.96,2.01,1.997,0.014,0.02,0.03,12829.72905,14000.0,50.0,0.0
31-08-2022 20:40,10.84,11.0,11.0,38.4,38.4,38.4,0.45,0.433,0.46,963.44448,962.688,964.224,64.0,0.88,2.02,2.01,1.991,0.03,0.024,0.02,19662.26822,13000.0,50.0,0.0
31-08-2022 20:50,10.86,11.153,11.153,37.8,37.8,37.8,0.44,0.45,0.45,948.39066,947.646,949.158,64.0,0.88,2.03,1.992,2.0,0.02,0.03,0.024,17852.3798,12000.0,50.0,0.0
31-08-2022 21:00,10.95,11.1,11.1,36.5,36.5,36.5,0.43,0.43,0.44,915.77405,915.055,916.515,64.0,0.88,2.01,2.01,2.01,0.024,0.01,0.03,12187.21005,13500.0,50.0,0.0
31-08-2022 21:10,10.8,11.156,11.156,38.0,38.0,38.0,0.42,0.44,0.433,953.4086,952.66,954.18,64.0,0.88,1.98,1.99,2.01,0.03,0.014,0.01,16206.71854,14000.0,50.0,0.0
31-08-2022 21:20,10.85,11.05,11.05,37.5,37.5,37.5,0.433,0.45,0.46,940.86375,940.125,941.625,64.0,0.88,2.01,2.01,1.992,0.01,0.03,0.014,14611.61806,15000.0,50.0,0.0
31-08-2022 21:30,10.9,11.19,11.19,38.3,38.3,38.3,0.45,0.46,0.44,960.93551,960.181,961.713,64.0,0.88,1.996,1.992,2.01,0.014,0.02,0.03,13397.92248,16000.0,50.0,0.0
31-08-2022 21:40,10.99,11.1,11.1,38.5,38.5,38.5,0.43,0.45,0.45,965.95345,965.195,966.735,64.0,0.88,2.045,1.978,1.99,0.03,0.024,0.02,19760.83976,17000.0,50.0,0.0
31-08-2022 21:50,10.85,10.95,10.95,37.6,37.6,37.6,0.44,0.44,0.45,943.37272,942.632,944.136,64.0,0.88,2.01,2.01,2.01,0.02,0.03,0.024,17667.77549,16500.0,50.0,0.0
31-08-2022 22:00,10.9,10.84,10.84,38.2,38.2,38.2,0.45,0.45,0.44,958.42654,957.674,959.202,64.0,0.88,1.99,1.99,1.992,0.024,0.02,0.03,16377.36718,15000.0,50.0,0.0
31-08-2022 22:10,11.0,10.86,10.86,39.2,39.2,39.2,0.46,0.44,0.43,983.51624,982.744,984.312,64.0,0.88,1.97,1.987,1.978,0.03,0.01,0.02,15938.87606,15500.0,50.0,0.0
31-08-2022 22:20,10.9,10.95,10.95,36.9,36.9,36.9,0.45,0.43,0.42,925.80993,925.083,926.559,64.0,0.88,2.0,2.0,2.01,0.02,0.03,0.01,17002.79298,14000.0,50.0,0.0
31-08-2022 22:30,10.94,10.8,11.0,39.2,39.2,39.2,0.44,0.42,0.433,983.51624,982.744,984.312,64.0,0.88,1.97,1.97,1.99,0.01,0.02,0.03,12710.1873,13000.0,50.0,0.0
31-08-2022 22:40,10.91,10.85,11.153,38.4,38.4,38.4,0.45,0.42,0.45,963.44448,962.688,964.224,64.0,0.88,1.986,1.96,1.987,0.03,0.01,0.02,15294.09626,12000.0,50.0,0.0
31-08-2022 22:50,11.16,10.9,11.1,39.2,39.2,39.2,0.44,0.42,0.43,983.51624,982.744,984.312,64.0,0.88,1.97,2.02,2.0,0.02,0.03,0.01,19177.99123,13500.0,50.0,0.0
31-08-2022 23:00,11.0,10.99,11.156,36.9,36.9,36.9,0.43,0.46,0.44,925.80993,925.083,926.559,64.0,0.88,1.997,2.03,1.97,0.01,0.02,0.03,11293.39445,14000.0,50.0,0.0
31-08-2022 23:10,10.8,10.85,11.05,39.2,39.2,39.2,0.42,0.433,0.45,983.51624,982.744,984.312,64.0,0.88,1.998,2.01,1.96,0.03,0.02,0.02,19175.06499,15000.0,50.0,0.0
31-08-2022 23:20,10.85,10.9,11.19,38.4,38.4,38.4,0.42,0.46,0.46,963.44448,962.688,964.224,64.0,0.88,2.0,1.98,2.02,0.02,0.04,0.02,21500.62574,16000.0,50.0,0.0
31-08-2022 23:30,10.9,11.0,11.1,39.5,39.5,39.5,0.42,0.44,0.45,991.04315,990.265,991.845,64.0,0.88,2.01,2.01,2.03,0.02,0.01,0.04,12976.25484,17000.0,50.0,0.0
31-08-2022 23:40,10.99,10.9,10.95,39.1,39.1,39.1,0.46,0.45,0.44,981.00727,980.237,981.801,64.0,0.88,2.012,1.996,2.01,0.04,0.02,0.01,22307.49956,16500.0,50.0,0.0
31-08-2022 23:50,10.85,10.94,10.84,39.1,39.1,39.1,0.433,0.45,0.45,981.00727,980.237,981.801,64.0,0.88,2.0,2.045,1.98,0.01,0.01,0.02,9487.70489,15000.0,50.0,0.0
01-09-2022 00:00,10.9,10.91,10.86,39.0,39.0,39.0,0.46,0.44,0.44,978.4983,977.73,979.29,64.0,0.88,2.01,2.01,2.01,0.02,0.013,0.01,13586.00958,15500.0,50.0,0.0
01-09-2022 00:10,11.0,11.16,10.95,37.5,37.5,37.5,0.44,0.43,0.43,940.86375,940.125,941.625,64.0,0.88,1.99,1.99,1.996,0.01,0.01,0.013,8702.195747,14000.0,50.0,0.0
01-09-2022 00:20,10.9,11.0,10.8,38.4,38.4,38.4,0.2886,0.28580946,0.295026667,1500.0,1501.0,1500.0,100.0,0.89,1.98,1.96,1.97,0.01,0.02,0.012,34600.00973,14000.0,50.0,1.0
01-09-2022 00:30,10.94,10.8,10.85,37.8,37.8,37.8,0.296912059,0.297536618,0.300813582,1501.0,1502.0,1502.0,101.0,0.89,2.0,1.98,1.96,0.023,0.034,0.016,34885.6525,15000.0,50.0,1.0
01-09-2022 00:40,10.91,10.85,10.9,36.5,36.5,36.5,0.27424767,0.288710453,0.288174983,1502.0,1502.0,1503.0,104.0,0.89,2.01,2.01,1.97,0.03,0.023,0.014,34613.7939,16000.0,50.0,1.0
01-09-2022 00:50,11.0,10.9,10.99,38.0,38.0,38.0,0.29,0.29,0.29,0.0,0.0,0.0,90.0,0.89,2.012,1.99,1.96,0.01,0.02,0.02,2869.8725,17000.0,50.0,1.0
01-09-2022 01:00,10.9,10.99,10.85,37.5,37.5,37.5,0.3,0.3,0.3,0.0,0.0,0.0,80.0,0.89,2.0,2.0,2.0,0.02,0.03,0.01,2970.8885,16500.0,50.0,1.0
01-09-2022 01:10,10.923,10.85,10.9,38.3,38.3,38.3,1.0395,1.034812968,1.046108209,400.0,401.0,402.0,55.0,0.89,2.01,2.02,2.01,0.02,0.01,0.03,5146.7985,15000.0,50.0,1.0
01-09-2022 01:20,10.94,10.9,11.0,38.5,38.5,38.5,0.45,0.46,0.44,965.95345,965.195,966.735,64.0,0.88,1.98,1.998,1.986,0.01,0.03,0.02,15379.39201,17000.0,50.0,0.0
01-09-2022 01:30,11.0,11.0,10.9,37.6,37.6,37.6,0.43,0.45,0.45,943.37272,942.632,944.136,64.0,0.88,2.01,2.0,1.97,0.02,0.01,0.03,11722.40051,16500.0,50.0,0.0
01-09-2022 01:40,10.92,10.9,10.94,38.2,38.2,38.2,0.44,0.44,0.45,958.42654,957.674,959.202,64.0,0.88,1.98,2.01,1.997,0.03,0.014,0.01,16381.15258,15000.0,50.0,0.0
01-09-2022 01:50,10.96,10.94,10.91,39.2,39.2,39.2,0.45,0.433,0.44,983.51624,982.744,984.312,64.0,0.88,1.99,2.012,1.998,0.01,0.03,0.014,15960.07847,15500.0,50.0,0.0
01-09-2022 02:00,10.8,10.91,11.16,36.9,36.9,36.9,0.46,0.46,0.43,925.80993,925.083,926.559,64.0,0.88,2.01,2.0,2.0,0.014,0.02,0.03,12442.12679,14000.0,50.0,0.0
01-09-2022 02:10,10.84,11.0,11.0,37.6,37.6,37.6,0.45,0.44,0.42,943.37272,942.632,944.136,64.0,0.88,1.99,2.01,2.01,0.03,0.024,0.02,18846.48836,13000.0,50.0,0.0
01-09-2022 02:20,10.83,10.9,10.8,38.2,38.2,38.2,0.44,0.45,0.433,958.42654,957.674,959.202,64.0,0.88,2.0,1.99,2.012,0.02,0.03,0.024,18222.39756,12000.0,50.0,0.0
01-09-2022 02:30,10.82,10.923,10.85,39.2,39.2,39.2,0.433,0.45,0.45,983.51624,982.744,984.312,64.0,0.88,2.03,1.987,2.0,0.024,0.01,0.03,14049.5502,13500.0,50.0,0.0
01-09-2022 02:40,11.14,10.94,10.9,36.9,36.9,36.9,0.46,0.44,0.43,925.80993,925.083,926.559,64.0,0.88,2.03,2.0,2.01,0.03,0.014,0.01,15309.33686,14000.0,50.0,0.0
01-09-2022 02:50,11.05,11.0,10.99,39.2,39.2,39.2,0.44,0.43,0.44,983.51624,982.744,984.312,64.0,0.88,2.01,2.0,1.99,0.01,0.03,0.014,15960.07847,15000.0,50.0,0.0
01-09-2022 03:00,10.93,10.92,10.85,38.4,38.4,38.4,0.45,0.42,0.45,963.44448,962.688,964.224,64.0,0.88,1.98,1.96,1.987,0.014,0.02,0.03,13433.05376,16000.0,50.0,0.0
01-09-2022 03:10,10.99,10.96,10.9,38.3,38.3,38.3,0.45,0.433,0.46,960.93551,960.181,961.713,64.0,0.88,2.01,2.03,2.0,0.03,0.024,0.02,19569.30092,17000.0,50.0,0.0
01-09-2022 03:20,11.195,10.8,11.0,38.5,38.5,38.5,0.44,0.45,0.45,965.95345,965.195,966.735,64.0,0.88,1.98,2.01,2.0,0.02,0.03,0.024,18503.74738,16500.0,50.0,0.0
01-09-2022 03:30,10.96,10.84,10.9,37.6,37.6,37.6,0.43,0.43,0.44,943.37272,942.632,944.136,64.0,0.88,1.987,1.98,1.96,0.024,0.02,0.03,15845.87716,14000.0,50.0,0.0
01-09-2022 03:40,11.0,10.83,10.94,38.2,38.2,38.2,0.42,0.44,0.433,958.42654,957.674,959.202,64.0,0.88,2.01,2.01,2.03,0.03,0.01,0.02,15192.14131,15500.0,50.0,0.0
01-09-2022 03:50,10.9,10.82,10.91,39.2,39.2,39.2,0.433,0.45,0.46,983.51624,982.744,984.312,64.0,0.88,1.99,1.98,2.01,0.02,0.03,0.01,19172.8691,14000.0,50.0,0.0
01-09-2022 04:00,10.923,11.14,11.0,36.9,36.9,36.9,0.45,0.46,0.44,925.80993,925.083,926.559,64.0,0.88,1.987,1.99,1.98,0.01,0.02,0.03,11275.23965,13000.0,50.0,0.0
01-09-2022 04:10,10.94,11.05,10.9,39.2,39.2,39.2,0.43,0.45,0.45,983.51624,982.744,984.312,64.0,0.88,2.0,2.01,2.01,0.03,0.01,0.02,15982.41419,12000.0,50.0,0.0
01-09-2022 04:20,11.0,10.93,10.923,38.4,38.4,38.4,0.44,0.44,0.45,963.44448,962.688,964.224,64.0,0.88,1.998,1.99,1.98,0.02,0.03,0.01,18392.45573,13500.0,50.0,0.0
01-09-2022 04:30,10.92,10.99,10.94,38.7,38.7,38.7,0.45,0.45,0.44,970.97139,970.209,971.757,64.0,0.88,2.06,2.0,1.99,0.01,0.02,0.03,12448.04723,14000.0,50.0,0.0
01-09-2022 04:40,10.96,11.195,11.0,36.0,36.0,36.0,0.46,0.44,0.43,903.2292,902.52,903.96,64.0,0.88,1.97,2.03,2.01,0.03,0.02,0.02,16190.85861,15000.0,50.0,0.0
01-09-2022 04:50,10.8,10.96,10.92,39.5,39.5,39.5,0.45,0.43,0.42,991.04315,990.265,991.845,64.0,0.88,2.01,2.03,1.99,0.02,0.04,0.02,22765.48857,16000.0,50.0,0.0
01-09-2022 05:00,10.84,11.0,10.96,39.1,39.1,39.1,0.44,0.42,0.433,981.00727,980.237,981.801,64.0,0.88,1.99,2.01,2.0,0.02,0.01,0.04,12689.42769,17000.0,50.0,0.0
01-09-2022 05:10,10.83,10.9,10.8,39.1,39.1,39.1,0.45,0.42,0.45,981.00727,980.237,981.801,64.0,0.88,2.0,1.98,2.03,0.04,0.02,0.01,22303.42273,16500.0,50.0,0.0
01-09-2022 05:20,10.82,10.923,10.84,39.0,39.0,39.0,0.44,0.42,0.43,978.4983,977.73,979.29,64.0,0.88,2.01,2.01,2.03,0.01,0.01,0.02,9451.928187,15000.0,50.0,0.0
01-09-2022 05:30,11.0,10.94,10.83,37.5,37.5,37.5,0.43,0.46,0.44,940.86375,940.125,941.625,64.0,0.88,1.99,1.98,2.01,0.02,0.013,0.01,12537.71279,15500.0,50.0,0.0
01-09-2022 05:40,11.153,11.0,10.82,38.4,38.4,38.4,0.42,0.433,0.45,963.44448,962.688,964.224,64.0,0.88,1.97,1.987,1.98,0.01,0.01,0.013,9105.644049,14000.0,50.0,0.0
01-09-2022 05:50,11.1,10.92,11.14,37.8,37.8,37.8,0.42,0.46,0.46,948.39066,947.646,949.158,64.0,0.88,2.0,2.01,2.01,0.013,0.012,0.01,10360.09555,13000.0,50.0,0.0
01-09-2022 06:00,11.156,10.96,11.05,36.5,36.5,36.5,0.42,0.44,0.45,915.77405,915.055,916.515,64.0,0.88,1.997,1.99,1.98,0.01,0.016,0.012,9914.721828,12000.0,50.0,0.0
01-09-2022 06:10,11.05,10.8,10.93,38.7,38.7,38.7,0.46,0.45,0.44,970.97139,970.209,971.757,64.0,0.88,1.98,1.987,1.987,0.012,0.014,0.016,11141.4989,13500.0,50.0,0.0
01-09-2022 06:20,11.2,10.84,10.99,36.0,36.0,36.0,0.433,0.45,0.45,903.2292,902.52,903.96,64.0,0.88,2.03,2.0,2.01,0.016,0.02,0.014,12394.83675,14000.0,50.0,0.0
01-09-2022 06:30,11.0,10.83,11.195,39.5,39.5,39.5,0.46,0.44,0.44,991.04315,990.265,991.845,64.0,0.88,2.01,1.998,1.99,0.014,0.01,0.02,10978.26515,15000.0,50.0,0.0
01-09-2022 06:40,10.95,10.82,10.96,39.1,39.1,39.1,0.44,0.43,0.43,981.00727,980.237,981.801,64.0,0.88,1.98,2.06,1.987,0.02,0.03,0.01,19099.13281,16000.0,50.0,0.0
01-09-2022 06:50,10.89,11.0,11.0,39.1,39.1,39.1,0.45,0.42,0.42,981.00727,980.237,981.801,64.0,0.88,2.01,1.97,2.0,0.01,0.02,0.03,12670.92733,17000.0,50.0,0.0
01-09-2022 07:00,11.03,11.153,10.9,39.0,39.0,39.0,0.45,0.433,0.42,978.4983,977.73,979.29,64.0,0.88,1.986,2.01,1.998,0.03,0.01,0.02,15806.59567,16500.0,50.0,0.0
01-09-2022 07:10,11.01,11.1,10.923,37.5,37.5,37.5,0.44,0.45,0.42,940.86375,940.125,941.625,64.0,0.88,1.985,1.99,2.06,0.02,0.03,0.01,17571.89246,15000.0,50.0,0.0
01-09-2022 07:20,10.9,11.156,10.94,38.4,38.4,38.4,0.43,0.43,0.46,963.44448,962.688,964.224,64.0,0.88,2.01,2.0,1.97,0.01,0.02,0.03,12221.47063,15500.0,50.0,0.0
01-09-2022 07:30,11.02,11.05,11.0,37.8,37.8,37.8,0.42,0.44,0.433,948.39066,947.646,949.158,64.0,0.88,1.99,2.01,2.01,0.03,0.02,0.02,17850.10524,14000.0,50.0,0.0
01-09-2022 07:40,11.17,11.2,10.92,36.5,36.5,36.5,0.433,0.45,0.46,915.77405,915.055,916.515,64.0,0.88,2.0,1.99,1.99,0.02,0.04,0.02,19417.01788,13000.0,50.0,0.0
01-09-2022 07:50,11.12,11.0,10.96,38.0,38.0,38.0,0.45,0.46,0.44,953.4086,952.66,954.18,64.0,0.88,2.03,1.97,2.0,0.02,0.01,0.04,11985.84571,12000.0,50.0,0.0
01-09-2022 08:00,11.0,10.95,10.8,37.5,37.5,37.5,0.43,0.45,0.45,940.86375,940.125,941.625,64.0,0.88,2.03,2.0,2.01,0.04,0.02,0.01,20529.6168,13500.0,50.0,0.0
01-09-2022 08:10,10.9,10.89,10.84,38.3,38.3,38.3,0.44,0.44,0.45,960.93551,960.181,961.713,64.0,0.88,2.01,1.997,1.99,0.01,0.01,0.02,9089.87322,14000.0,50.0,0.0
01-09-2022 08:20,11.0,11.03,10.83,38.5,38.5,38.5,0.45,0.433,0.44,965.95345,965.195,966.735,64.0,0.88,1.98,1.98,1.97,0.02,0.013,0.01,13190.51642,15000.0,50.0,0.0
01-09-2022 08:30,10.9,11.01,10.82,37.6,37.6,37.6,0.46,0.45,0.43,943.37272,942.632,944.136,64.0,0.88,2.01,2.03,2.0,0.01,0.01,0.013,8778.818644,16000.0,50.0,0.0
01-09-2022 08:40,10.923,10.9,11.0,38.2,38.2,38.2,0.45,0.43,0.42,958.42654,957.674,959.202,64.0,0.88,2.02,2.01,1.997,0.013,0.02,0.01,13029.59331,17000.0,50.0,0.0
01-09-2022 08:50,10.94,11.02,11.153,39.2,39.2,39.2,0.44,0.44,0.433,983.51624,982.744,984.312,64.0,0.88,2.02,1.98,1.98,0.01,0.03,0.02,15951.80282,16500.0,50.0,0.0
01-09-2022 09:00,11.0,11.17,11.1,36.9,36.9,36.9,0.433,0.45,0.45,925.80993,925.083,926.559,64.0,0.88,2.01,2.01,2.03,0.02,0.01,0.03,11321.93446,15000.0,50.0,0.0
01-09-2022 09:10,10.92,11.12,11.156,39.2,39.2,39.2,0.45,0.46,0.43,983.51624,982.744,984.312,64.0,0.88,1.99,1.986,2.01,0.03,0.014,0.01,17249.43225,15500.0,50.0,0.0
01-09-2022 09:20,10.96,11.0,11.05,38.4,38.4,38.4,0.43,0.45,0.44,963.44448,962.688,964.224,64.0,0.88,1.97,1.985,1.98,0.01,0.03,0.014,15283.43699,14000.0,50.0,0.0
01-09-2022 09:30,10.8,10.9,11.2,38.2,38.2,38.2,0.44,0.44,0.45,958.42654,957.674,959.202,64.0,0.88,2.0,2.01,2.01,0.014,0.02,0.03,13338.77691,13000.0,50.0,0.0
01-09-2022 09:40,10.84,11.0,11.0,39.2,39.2,39.2,0.45,0.433,0.46,983.51624,982.744,984.312,64.0,0.88,2.0,1.99,1.986,0.03,0.024,0.02,20466.87706,12000.0,50.0,0.0
01-09-2022 09:50,10.83,10.9,10.95,36.9,36.9,36.9,0.46,0.46,0.45,925.80993,925.083,926.559,64.0,0.88,1.99,2.0,1.985,0.02,0.03,0.024,16991.23147,13500.0,50.0,0.0
01-09-2022 10:00,10.82,10.923,10.89,39.2,39.2,39.2,0.45,0.44,0.44,983.51624,982.744,984.312,64.0,0.88,1.98,2.03,2.01,0.024,0.01,0.03,14051.08684,14000.0,50.0,0.0
01-09-2022 10:10,11.0,10.94,11.03,38.4,38.4,38.4,0.44,0.45,0.433,963.44448,962.688,964.224,64.0,0.88,2.01,2.03,1.99,0.03,0.014,0.01,16574.25054,15000.0,50.0,0.0
01-09-2022 10:20,11.153,11.0,11.01,38.3,38.3,38.3,0.433,0.45,0.45,960.93551,960.181,961.713,64.0,0.88,1.99,2.01,2.0,0.01,0.03,0.014,15235.7337,16000.0,50.0,0.0
01-09-2022 10:30,11.1,10.92,10.9,38.5,38.5,38.5,0.46,0.44,0.43,965.95345,965.195,966.735,63.0,0.88,2.0,1.98,2.03,0.014,0.02,0.03,13544.09242,17000.0,50.0,0.0
01-09-2022 10:40,11.156,10.96,11.02,37.6,37.6,37.6,0.44,0.43,0.44,943.37272,942.632,944.136,63.0,0.88,2.02,2.01,2.03,0.03,0.024,0.02,18870.05103,16500.0,50.0,0.0
01-09-2022 10:50,11.05,10.8,11.17,38.2,38.2,38.2,0.45,0.42,0.45,958.42654,957.674,959.202,63.0,0.88,1.98,2.02,2.01,0.02,0.03,0.024,18226.28887,14000.0,50.0,0.0
01-09-2022 11:00,11.19,10.84,11.12,39.2,39.2,39.2,0.45,0.42,0.46,983.51624,982.744,984.312,63.0,0.88,2.0,2.02,1.98,0.024,0.01,0.03,14040.84257,15500.0,50.0,0.0
01-09-2022 11:10,11.1,10.83,11.0,36.9,36.9,36.9,0.44,0.42,0.45,925.80993,925.083,926.559,63.0,0.88,1.99,2.01,2.01,0.03,0.023,0.01,17863.05643,14000.0,50.0,0.0
01-09-2022 11:20,10.95,10.82,10.9,39.2,39.2,39.2,0.43,0.46,0.44,983.51624,982.744,984.312,63.0,0.88,2.0,1.99,2.02,0.01,0.03,0.023,15968.15354,13000.0,50.0,0.0
01-09-2022 11:30,10.84,11.0,11.0,38.4,38.4,38.4,0.42,0.433,0.433,963.44448,962.688,964.224,63.0,0.88,2.03,1.97,2.02,0.023,0.02,0.03,16263.44092,12000.0,50.0,0.0
01-09-2022 11:40,10.86,11.153,10.9,38.7,38.7,38.7,0.42,0.46,0.46,970.97139,970.209,971.757,63.0,0.88,2.02,2.0,2.01,0.03,0.02,0.02,18720.05971,13500.0,50.0,0.0
01-09-2022 11:50,10.95,11.1,10.923,36.0,36.0,36.0,0.42,0.44,0.44,903.2292,902.52,903.96,63.0,0.88,1.98,2.0,1.99,0.02,0.014,0.02,11825.08395,14000.0,50.0,0.0
01-09-2022 12:00,11.0,11.156,10.94,39.5,39.5,39.5,0.46,0.45,0.45,991.04315,990.265,991.845,63.0,0.88,1.997,1.99,1.97,0.02,0.01,0.014,12919.2911,15000.0,50.0,0.0
01-09-2022 12:10,11.153,11.05,11.0,39.1,39.1,39.1,0.433,0.45,0.45,981.00727,980.237,981.801,63.0,0.88,1.99,1.98,2.0,0.014,0.01,0.01,10739.57105,16000.0,50.0,0.0
01-09-2022 12:20,11.1,11.19,10.92,39.1,39.1,39.1,0.46,0.44,0.44,981.00727,980.237,981.801,63.0,0.88,2.0,2.01,2.0,0.01,0.01,0.01,9476.78817,17000.0,50.0,0.0
01-09-2022 12:30,11.156,11.1,10.96,39.0,39.0,39.0,0.44,0.43,0.43,978.4983,977.73,979.29,63.0,0.88,2.03,1.99,1.99,0.01,0.03,0.01,15801.42357,16500.0,50.0,0.0
01-09-2022 12:40,11.05,10.95,10.8,37.5,37.5,37.5,0.45,0.42,0.42,940.86375,940.125,941.625,63.0,0.88,2.03,2.0,1.98,0.01,0.02,0.03,11669.58584,15000.0,50.0,0.0
01-09-2022 12:50,11.19,10.84,10.84,38.4,38.4,38.4,0.45,0.433,0.42,963.44448,962.688,964.224,63.0,0.88,1.986,2.02,2.01,0.03,0.01,0.02,15334.89242,15500.0,50.0,0.0
01-09-2022 13:00,11.1,10.86,10.83,37.8,37.8,37.8,0.44,0.45,0.42,948.39066,947.646,949.158,63.0,0.88,1.995,1.98,1.99,0.02,0.03,0.01,17820.80243,14000.0,50.0,0.0
01-09-2022 13:10,10.95,10.95,10.82,36.5,36.5,36.5,0.43,0.43,0.46,915.77405,915.055,916.515,63.0,0.88,2.01,2.0,2.0,0.01,0.02,0.03,11055.75071,13000.0,50.0,0.0
01-09-2022 13:20,10.84,11.0,11.0,38.7,38.7,38.7,0.42,0.44,0.433,970.97139,970.209,971.757,63.0,0.88,2.01,1.99,2.02,0.03,0.02,0.02,18715.06741,12000.0,50.0,0.0
01-09-2022 13:30,10.86,11.153,11.153,36.0,36.0,36.0,0.433,0.45,0.46,903.2292,902.52,903.96,63.0,0.88,2.03,2.0,1.98,0.02,0.04,0.02,18901.73099,13500.0,50.0,0.0
01-09-2022 13:40,10.95,11.1,11.1,39.5,39.5,39.5,0.45,0.46,0.44,991.04315,990.265,991.845,63.0,0.88,2.01,2.03,2.0,0.02,0.01,0.04,12971.054,14000.0,50.0,0.0
01-09-2022 13:50,10.8,11.156,11.156,39.1,39.1,39.1,0.43,0.45,0.45,981.00727,980.237,981.801,63.0,0.88,1.98,2.02,1.99,0.04,0.02,0.01,22293.23066,15000.0,50.0,0.0
01-09-2022 14:00,10.85,11.05,11.05,39.1,39.1,39.1,0.44,0.44,0.45,981.00727,980.237,981.801,63.0,0.88,2.01,1.98,2.0,0.01,0.01,0.02,9469.868773,16000.0,50.0,0.0
01-09-2022 14:10,10.9,11.19,11.19,39.0,39.0,39.0,0.45,0.433,0.44,978.4983,977.73,979.29,63.0,0.88,2.01,1.997,2.03,0.02,0.013,0.01,13589.55858,17000.0,50.0,0.0
01-09-2022 14:20,10.99,11.1,11.1,37.5,37.5,37.5,0.46,0.44,0.43,940.86375,940.125,941.625,63.0,0.88,2.01,1.99,2.02,0.01,0.01,0.013,8722.820747,16500.0,50.0,0.0
