DeviceTimeStamp,Primary_VL1,Primary_VL2,Primary_VL3,Primary_IL1,Primary_IL2,Primary_IL3,Secondary_VL1,Secondary_VL2,Secondary_VL3,Secondary_IL1,Secondary_IL2,Secondary_IL3,Oil_Temperature,Power_factor,High_Voltage_Winding_1,High_Voltage_Winding_2,High_Voltage_Winding_3,Low_Voltage_Winding_1,Low_Voltage_Winding_2,Low_Voltage_Winding_3,hv1-lv1,v2-lv2,hv3-lv3,primary_copper_loss,secondary_copper_loss,Total_copper_loss,Total_iron_loss,total_loss,efficiency
03-12-2022 05:15,10.96,10.94,11,39.5,39.7,36,0.433,0.45,0.45,995.4,995.279,902.52,53,0.88,1.987,1.99,1.98,0.01,0.01,0.02,1.967,1.98,1.967,2934.238617,6610.688293,9544.926909,13000,22544.92691,0.972591252
03-12-2022 05:30,10.8,10.91,11,39.4,39.8,36,0.46,0.44,0.44,992.88,997.786,902.52,53,0.88,2,2.01,2.01,0.02,0.013,0.01,1.99,1.997,2,2964.533467,10889.24627,13853.77974,12000,25853.77974,0.968694483
03-12-2022 05:45,10.84,11,11,38.5,39.5,36,0.44,0.43,0.43,970.2,990.265,902.52,53,0.88,1.97,1.99,1.98,0.01,0.01,0.013,1.957,1.98,1.96,2863.67,6410.286954,9273.956954,13500,22773.95695,0.972320518
03-12-2022 06:00,10.83,10.9,10.8,36.9,39.4,36,0.45,0.42,0.42,929.88,987.758,902.52,53,0.88,2.06,2,1.99,0.013,0.02,0.01,2.05,1.98,1.956,2829.558867,10254.38037,13083.93924,14000,27083.93924,0.967253699
03-12-2022 06:15,10.82,10.923,10.85,39.2,38.5,39.7,0.45,0.433,0.42,987.84,965.195,995.279,53,0.88,1.986,2.03,2.01,0.01,0.034,0.02,1.966,1.996,1.987,3076.225147,13817.54381,16893.76896,15000,31893.76896,0.961661248
03-12-2022 06:30,11.14,10.94,10.9,38.4,36.9,39.8,0.44,0.45,0.42,967.68,925.083,997.786,53,0.88,2.01,2.03,1.99,0.02,0.023,0.034,1.976,2.007,1.967,2960.057833,12814.97439,15775.03223,16000,31775.03223,0.961798526
03-12-2022 06:45,11.05,11,10.99,38.7,39.2,39.5,0.43,0.43,0.46,975.24,982.744,990.265,53,0.88,1.99,2.01,2,0.034,0.023,0.023,1.967,1.987,1.977,3063.183167,18191.00425,21254.18742,17000,38254.18742,0.954364454
03-12-2022 07:00,10.93,10.92,10.85,37.5,38.4,39.4,0.42,0.44,0.433,945,962.688,987.758,53,0.88,2,2.01,2.03,0.023,0.023,0.023,1.977,1.987,2.02,2975.885467,13959.32057,16935.20603,16500,33435.20603,0.959882657
03-12-2022 07:15,10.99,10.96,10.9,36,38.7,38.5,0.433,0.45,0.46,907.2,970.209,965.195,53,0.88,2.01,2.01,2.03,0.023,0.01,0.023,1.987,2,2.01,2874.761467,9454.842281,12329.60375,15000,27329.60375,0.966966486
03-12-2022 07:30,11.195,10.8,11,39.7,37.5,36.9,0.45,0.46,0.44,1000.44,940.125,925.083,53,0.88,1.99,1.98,2.01,0.023,0.02,0.01,1.98,1.96,1.976,2885.876733,13568.73187,16454.6086,15500,31954.6086,0.961590923
03-12-2022 07:45,10.96,10.84,10.9,39.8,36,39.2,0.43,0.45,0.45,1002.96,902.52,982.744,53,0.88,1.97,1.987,2.01,0.01,0.034,0.02,1.95,1.953,1.987,2928.119067,12591.12747,15519.24654,14000,29519.24654,0.964414031
03-12-2022 08:00,11,10.83,10.94,39.5,39.7,38.4,0.44,0.44,0.45,995.4,995.279,962.688,53,0.88,2,2.01,2.01,0.02,0.023,0.034,1.966,1.987,1.987,3084.102167,14210.83374,17294.9359,13000,30294.9359,0.963513043
03-12-2022 08:14,10.9,10.82,10.91,39.4,39.8,38.7,0.45,0.433,0.44,992.88,997.786,970.209,53,0.88,1.97,1.99,1.98,0.034,0.023,0.023,1.947,1.967,1.957,3058.605,18812.71572,21871.32072,12000,33871.32072,0.959380638
03-12-2022 08:15,10.923,11.14,11,38.5,39.5,37.5,0.46,0.46,0.43,970.2,990.265,940.125,53,0.88,1.996,1.987,1.987,0.023,0.023,0.023,1.973,1.964,1.977,2951.002167,14741.8725,17692.87467,13500,31192.87467,0.962472158
03-12-2022 08:30,10.94,11.05,10.9,36.9,39.4,36,0.45,0.44,0.42,929.88,987.758,902.52,57,0.88,2.03,2,2.01,0.023,0.01,0.023,2.007,1.99,1.99,2824.582767,9888.327786,12712.91055,14000,26712.91055,0.967687803
03-12-2022 08:45,11,10.93,10.923,39.2,38.5,39.7,0.44,0.45,0.433,987.84,965.195,995.279,57,0.88,2.01,1.97,1.99,0.023,0.02,0.01,2,1.95,1.956,3048.366,13695.34049,16743.70649,15000,31743.70649,0.96183475
03-12-2022 09:00,10.92,10.99,10.94,38.4,36.9,39.8,0.433,0.45,0.45,967.68,925.083,997.786,57,0.88,1.98,2.06,1.987,0.01,0.034,0.02,1.96,2.026,1.964,2957.344293,12826.82416,15784.16845,16000,31784.16845,0.961787962
03-12-2022 09:15,10.96,11.195,11,38.7,39.2,39.5,0.46,0.44,0.43,975.24,982.744,990.265,57,0.88,2.01,1.986,2,0.02,0.023,0.034,1.976,1.963,1.977,3060.874647,13756.20095,16817.0756,17000,33817.0756,0.959443052
03-12-2022 09:30,10.8,10.96,10.92,37.5,38.4,39.4,0.44,0.43,0.44,945,962.688,987.758,57,0.88,1.986,2.01,1.97,0.034,0.023,0.023,1.963,1.987,1.947,2938.275767,17233.74557,20172.02133,16500,36672.02133,0.956169179
03-12-2022 09:45,10.84,11,10.96,36,38.7,38.5,0.45,0.42,0.45,907.2,970.209,965.195,57,0.88,1.985,1.99,2.06,0.023,0.023,0.023,1.962,1.967,2.04,2868.799367,13533.8328,16402.63216,15000,31402.63216,0.962229333
03-12-2022 10:00,10.83,10.9,10.8,38.3,37.5,36.9,0.45,0.433,0.46,965.16,940.125,925.083,57,0.88,2.01,2,1.986,0.023,0.02,0.023,1.987,1.98,1.952,2821.70212,13041.08507,15862.78719,15500,31362.78719,0.96227545
03-12-2022 10:15,10.82,10.923,10.84,38.5,36,39.2,0.44,0.45,0.45,970.2,902.52,982.744,57,0.88,1.99,2.01,2.01,0.023,0.034,0.02,1.97,1.976,1.987,2881.094633,16454.57324,19335.66787,14000,33335.66787,0.959997311
03-12-2022 10:30,11,10.94,10.83,37.6,38.3,38.4,0.43,0.43,0.44,947.52,960.181,962.688,57,0.88,2,1.99,1.99,0.02,0.023,0.034,1.966,1.967,1.967,2893.6685,13064.46937,15958.13787,13000,28958.13787,0.965066827
03-12-2022 10:45,11.153,11,10.82,38.2,38.5,38.7,0.42,0.44,0.433,962.64,965.195,970.209,57,0.88,2.03,1.97,2,0.034,0.023,0.023,2.007,1.947,1.98,2959.223233,17652.04097,20611.2642,12000,32611.2642,0.960832545
03-12-2022 11:00,11.1,10.92,11.14,39.2,37.6,37.5,0.433,0.45,0.46,987.84,942.632,940.125,57,0.88,2.03,2,2.01,0.023,0.02,0.023,2.007,1.98,1.99,2924.487233,13412.25518,16336.74241,13500,29836.74241,0.964045045
03-12-2022 11:15,11.156,10.96,11.05,38.4,38.2,36,0.45,0.46,0.44,967.68,957.674,902.52,57,0.88,2.01,1.97,1.99,0.023,0.02,0.02,1.99,1.95,1.97,2805.869467,13299.38187,16105.25133,14000,30105.25133,0.963733212
03-12-2022 11:30,11.05,10.8,10.93,38.4,39.2,38.3,0.43,0.45,0.45,967.68,982.744,960.181,57,0.88,1.98,1.996,1.97,0.02,0.02,0.02,1.96,1.976,1.96,2958.84518,12687.67022,15646.5154,15000,30646.5154,0.963105226
03-12-2022 11:45,11,10.84,10.99,38.4,38.4,38.5,0.44,0.44,0.45,967.68,962.688,965.195,57,0.88,2.01,2.03,2,0.02,0.01,0.02,1.99,2.02,1.97,2973.907467,9338.359134,12312.2666,16000,28312.2666,0.965819332
03-12-2022 12:00,10.9,10.83,11.195,38.2,38.4,37.6,0.45,0.45,0.44,962.64,962.688,942.632,57,0.88,1.96,2.01,1.97,0.02,0.03,0.01,1.95,1.98,1.95,2869.6944,15448.66242,18318.35682,17000,35318.35682,0.957718687
03-12-2022 12:15,10.923,10.82,10.96,39.2,38.4,38.2,0.46,0.44,0.43,987.84,962.688,957.674,57,0.88,2,1.98,1.996,0.01,0.02,0.03,1.97,1.96,1.986,2968.51728,9440.790861,12409.30814,16500,28909.30814,0.965123678
03-12-2022 12:30,10.94,11,11,36.9,38.2,39.2,0.45,0.43,0.42,929.88,957.674,982.744,57,0.88,2.01,2.01,2.03,0.03,0.01,0.02,1.99,2,2,2929.762567,11710.4514,14640.21397,14000,28640.21397,0.965437094
03-12-2022 12:45,11,11.153,10.9,39.2,39.2,38.4,0.44,0.42,0.433,987.84,982.744,962.688,57,0.88,1.99,1.986,2.01,0.02,0.03,0.01,1.98,1.956,1.99,3024.515413,16166.58576,19191.10117,15500,34691.10117,0.958438396
03-12-2022 13:00,10.92,11.1,10.923,38.4,36.9,38.4,0.45,0.42,0.45,967.68,925.083,962.688,57,0.88,1.987,1.985,1.98,0.01,0.02,0.03,1.957,1.965,1.96,2850.79179,8836.165867,11686.95766,14000,25686.95766,0.968890198
03-12-2022 13:15,10.96,11.156,10.94,38.4,39.2,38.4,0.44,0.42,0.43,967.68,982.744,962.688,57,0.88,2,2.01,2.01,0.03,0.02,0.02,1.98,1.99,2,3000.544,15809.03554,18809.57954,13000,31809.57954,0.96175858
03-12-2022 13:30,10.8,11.05,11,37.5,38.4,38.2,0.43,0.46,0.44,945,962.688,957.674,57,0.9,2.01,1.99,1.986,0.02,0.01,0.02,1.99,1.98,1.976,2886.32918,9049.111778,11935.44096,12000,23935.44096,0.970949859
03-12-2022 13:45,10.84,11,10.92,38.3,38.4,39.2,0.42,0.433,0.45,965.16,962.688,982.744,57,0.9,1.986,2,1.985,0.02,0.01,0.01,1.976,1.99,1.965,2970.864647,9302.728602,12273.59325,13500,25773.59325,0.968788548
03-12-2022 14:00,10.83,10.9,10.96,38.5,37.5,36.9,0.42,0.46,0.46,970.2,940.125,925.083,57,0.9,1.998,2.03,2.01,0.01,0.02,0.01,1.988,2.01,2,2851.0197,9032.943848,11883.96355,14000,25883.96355,0.96865908
03-12-2022 14:15,10.82,10.923,10.8,37.6,38.3,39.2,0.42,0.44,0.45,947.52,960.181,982.744,57,0.9,2.01,2.03,1.99,0.01,0.01,0.02,1.99,2.02,1.977,2959.1193,6072.357304,9031.476604,15000,24031.4766,0.970836701
03-12-2022 14:30,11,10.94,10.84,38.2,38.5,38.4,0.46,0.45,0.44,962.64,965.195,962.688,57,0.9,1.99,2.01,2,0.02,0.013,0.01,1.98,1.997,1.99,2944.110033,10217.98677,13162.09681,16000,29162.09681,0.964829438
03-12-2022 14:45,11.153,11,10.83,37.6,37.6,38.4,0.433,0.45,0.45,947.52,942.632,962.688,57,0.9,2,1.98,2.03,0.01,0.01,0.013,1.987,1.97,2.01,2873.373867,5958.669107,8832.042974,17000,25832.04297,0.96871998
03-12-2022 15:00,11.1,10.92,10.82,38.2,38.2,37.5,0.46,0.44,0.44,962.64,957.674,940.125,57,0.9,2.02,2.01,2.03,0.013,0.02,0.01,2.01,1.99,1.996,2911.808233,10132.99202,13044.80025,16500,29544.80025,0.964384322
03-12-2022 15:15,11.156,10.96,11,39.2,37.6,38.3,0.44,0.43,0.43,987.84,942.632,960.181,57,0.9,1.98,1.96,2.01,0.01,0.034,0.02,1.96,1.926,1.987,2920.655233,13329.45175,16250.10698,15000,31250.10698,0.962405891
03-12-2022 15:30,11.05,10.8,11.153,36.9,38.2,38.5,0.45,0.42,0.42,929.88,957.674,965.195,57,0.9,2,2,1.98,0.02,0.023,0.034,1.966,1.977,1.957,2858.851667,12806.85373,15665.7054,15500,31165.7054,0.96250362
03-12-2022 15:45,11.19,10.84,11.1,39.2,39.2,37.6,0.45,0.433,0.42,987.84,982.744,942.632,57,0.9,1.99,2.01,2.01,0.034,0.023,0.023,1.967,1.987,1.99,2996.072533,18470.96689,21467.03942,14000,35467.03942,0.957548248
03-12-2022 16:00,11.1,10.83,11.156,38.4,36.9,38.2,0.44,0.45,0.42,967.68,925.083,957.674,57,0.9,2,1.99,1.96,0.023,0.02,0.023,1.977,1.97,1.95,2839.611433,12891.63434,15731.24578,13000,28731.24578,0.965331046
03-12-2022 16:15,10.95,10.82,11.05,38.7,39.2,37.6,0.43,0.43,0.46,975.24,982.744,942.632,57,0.9,2.03,1.987,2,0.023,0.01,0.02,2.01,1.977,1.97,2973.71146,10517.28355,13490.99501,12000,25490.99501,0.969120202
03-12-2022 16:30,10.84,11,11,39.8,38.4,38.2,0.42,0.44,0.433,1002.96,962.688,957.674,57,0.9,2.02,2,2.01,0.02,0.03,0.01,2.01,1.97,1.99,3027.317733,15977.06584,19004.38358,13500,32504.38358,0.960955901
03-12-2022 16:45,10.86,11.153,10.9,39.5,38.7,39.2,0.433,0.45,0.46,995.4,970.209,982.744,57,0.9,2.01,2.01,1.99,0.01,0.02,0.03,1.98,1.99,1.98,3068.124333,9587.934665,12656.059,14000,26656.059,0.967754354
03-12-2022 17:00,10.95,11.1,10.923,39.4,39.8,36.9,0.45,0.46,0.44,992.88,997.786,925.083,57,0.9,2.01,1.986,1.987,0.03,0.01,0.02,1.99,1.976,1.957,2990.55537,13182.86384,16173.41921,15000,31173.41921,0.962494687
03-12-2022 17:15,11,11.156,10.94,38.5,39.5,39.2,0.43,0.45,0.45,970.2,990.265,982.744,57,0.9,1.99,1.998,2,0.02,0.03,0.01,1.98,1.968,1.98,3046.779,16084.77712,19131.55612,16000,35131.55612,0.957932908
03-12-2022 17:30,11.153,11.05,11,36.9,39.4,38.4,0.44,0.44,0.45,929.88,987.758,962.688,57,0.9,2,2.01,2.01,0.01,0.02,0.03,1.97,1.99,1.99,2935.7764,9396.322038,12332.09844,17000,29332.09844,0.964631661
03-12-2022 17:45,11.1,11.19,10.92,39.7,38.5,38.7,0.45,0.433,0.44,1000.44,965.195,970.209,57,0.9,2.03,1.99,1.986,0.03,0.02,0.02,2.01,1.97,1.946,3041.18418,16225.94592,19267.1301,16500,35767.1301,0.957204431
03-12-2022 18:00,11.156,11.1,10.96,39.8,36.9,39.8,0.46,0.46,0.43,1002.96,925.083,997.786,57,0.9,2.03,2,1.998,0.02,0.04,0.02,2.01,1.96,1.988,3034.577707,18123.22441,21157.80212,15000,36157.80212,0.956757203
03-12-2022 18:15,11.05,10.95,10.8,39.5,39.7,39.5,0.45,0.44,0.42,995.4,995.279,990.265,57,0.9,1.996,2.02,2.01,0.02,0.01,0.04,1.956,2.01,1.99,3144.687767,9920.612226,13065.29999,15500,28565.29999,0.965524383
03-12-2022 18:30,11.19,10.84,10.84,39.4,39.8,39.4,0.44,0.45,0.433,992.88,997.786,987.758,57,0.9,1.9985,1.98,1.99,0.04,0.02,0.01,1.9885,1.96,1.98,3109.32902,19784.61446,22893.94348,14000,36893.94348,0.955915629
03-12-2022 18:45,11.1,10.86,10.83,38.5,39.5,38.5,0.433,0.45,0.45,970.2,990.265,965.195,57,0.9,2.01,2,2,0.01,0.01,0.02,1.99,1.99,1.987,3021.440833,6412.810667,9434.251501,13000,22434.2515,0.972722134
03-12-2022 19:00,10.95,10.95,10.82,36.9,39.4,36.9,0.46,0.44,0.43,929.88,987.758,925.083,57,0.9,2.01,1.99,2.02,0.02,0.013,0.01,2,1.977,2.01,2858.828233,9995.481128,12854.30936,12000,24854.30936,0.969868243
03-12-2022 19:15,10.84,11,11,39.2,38.5,39.7,0.44,0.43,0.44,987.84,965.195,995.279,57,0.9,2.03,2,1.98,0.01,0.01,0.013,2.017,1.99,1.96,3068.179133,6362.410388,9430.589521,13500,22930.58952,0.972135451
03-12-2022 19:30,10.86,11.153,11.153,38.4,36.9,39.8,0.45,0.42,0.45,967.68,925.083,997.786,57,0.9,2.01,2.03,2,0.013,0.02,0.01,2,2.01,1.97,2965.337967,9766.269523,12731.60749,14000,26731.60749,0.967665918
03-12-2022 19:45,10.95,11.1,11.1,38.7,39.2,39.5,0.45,0.433,0.46,975.24,982.744,990.265,57,0.9,1.98,2.02,1.99,0.01,0.03,0.02,1.96,1.99,1.98,3058.112167,12834.76965,15892.88182,15000,30892.88182,0.962819658
03-12-2022 20:00,10.8,11.156,11.156,37.5,38.4,39.4,0.44,0.45,0.45,945,962.688,987.758,57,0.9,2.01,2.01,2,0.02,0.01,0.03,1.98,2,1.986,2965.049367,9052.604864,12017.65423,16000,28017.65423,0.966162975
03-12-2022 20:15,10.85,11.05,11.05,36,38.7,38.5,0.43,0.43,0.44,907.2,970.209,965.195,57,0.9,1.976,2.01,2.03,0.03,0.014,0.01,1.966,1.996,2,2860.073467,12626.09473,15486.1682,17000,32486.1682,0.960976927
03-12-2022 20:30,10.9,11.19,11.19,36,37.5,36.9,0.42,0.44,0.433,907.2,940.125,925.083,57,0.9,1.985,1.99,2.02,0.01,0.03,0.014,1.971,1.96,2,2707.1499,11586.04001,14293.18991,16500,30793.18991,0.962935192
03-12-2022 20:45,10.99,11.1,11.1,36,36,39.2,0.433,0.45,0.46,907.2,902.52,982.744,57,0.9,2.01,2,2.01,0.014,0.02,0.03,1.98,1.98,1.986,2761.8688,9280.831696,12042.7005,15000,27042.7005,0.96730193
03-12-2022 21:00,10.85,10.95,10.95,36,36,38.4,0.45,0.46,0.44,907.2,902.52,962.688,57,0.9,1.99,2.03,2.01,0.03,0.024,0.02,1.97,2.006,1.98,2724.5952,14752.87512,17477.47032,15500,32977.47032,0.960410129
03-12-2022 21:15,10.9,10.84,10.84,36,36,38.7,0.43,0.45,0.45,907.2,902.52,970.209,57,0.9,1.97,2.03,1.99,0.02,0.03,0.024,1.946,2,1.98,2721.4677,13639.93078,16361.39848,14000,30361.39848,0.963435923
03-12-2022 21:30,11,10.86,10.86,36,36,37.5,0.44,0.44,0.45,907.2,902.52,940.125,57,0.9,2,1.996,2,0.024,0.01,0.03,1.97,1.986,1.986,2663.772,9308.637138,11972.40914,13000,24972.40914,0.969729401
03-12-2022 21:45,10.9,10.95,10.95,36,36,36,0.45,0.45,0.44,907.2,902.52,902.52,57,0.9,1.987,1.9985,2.03,0.03,0.014,0.01,1.977,1.9845,2,2598.696,12034.32444,14633.02044,12000,26633.02044,0.967781325
03-12-2022 22:00,10.94,10.8,11,39.7,36,36,0.46,0.44,0.43,1000.44,902.52,902.52,57,0.9,2.01,2.01,2.03,0.01,0.03,0.014,1.996,1.98,2.01,2801.2603,11485.90258,14287.16288,13500,27787.16288,0.966431996
03-12-2022 22:15,10.91,10.85,11.153,39.8,36,36,0.45,0.43,0.42,1002.96,902.52,902.52,57,0.9,1.997,2.01,1.996,0.014,0.02,0.03,1.967,1.99,1.972,2785.034627,10133.64176,12918.67638,14000,26918.67638,0.967447009
03-12-2022 22:30,11.16,10.9,11.1,39.5,39.7,36,0.44,0.42,0.433,995.4,995.279,902.52,57,0.9,1.987,2.03,1.9985,0.03,0.024,0.02,1.967,2.006,1.9785,2963.24515,17838.8707,20802.11585,15000,35802.11585,0.957164363
03-12-2022 22:45,11,10.99,11.156,39.4,39.8,36,0.45,0.42,0.45,992.88,997.786,902.52,57,0.9,2,2.01,2.01,0.02,0.02,0.024,1.976,1.99,2,2964.533467,13216.4708,16181.00427,16000,32181.00427,0.961329321
03-12-2022 23:00,11.1,10.85,11.05,38.5,39.5,36,0.44,0.42,0.43,970.2,990.265,902.52,57,0.9,2.01,1.98,2.01,0.024,0.01,0.02,1.99,1.97,1.98,2891.1925,10805.07035,13696.26285,17000,30696.26285,0.963047549
03-12-2022 23:15,10.953,10.9,11.19,36.9,39.4,36,0.43,0.46,0.44,929.88,987.758,902.52,57,0.9,1.99,2.01,2.03,0.02,0.03,0.01,1.98,1.98,2.01,2820.2425,15524.17916,18344.42166,16500,34844.42166,0.958262377
03-12-2022 23:30,10.86,11,11.1,39.2,38.5,39.7,0.42,0.433,0.45,987.84,965.195,995.279,57,0.9,1.97,1.976,2.01,0.01,0.02,0.03,1.94,1.956,2,3041.349233,9473.388262,12514.7375,14000,26514.7375,0.967919825
03-12-2022 23:45,10.94,10.9,10.95,38.4,36.9,39.8,0.42,0.46,0.46,967.68,925.083,997.786,57,0.9,2,1.985,1.98,0.03,0.01,0.02,1.98,1.975,1.95,2929.43835,12223.29292,15152.73127,15500,30652.73127,0.963098019
04-12-2022 00:00,10.89,10.94,10.84,38.7,39.2,39.5,0.42,0.44,0.45,975.24,982.744,990.265,56,0.9,1.987,2.01,2.01,0.02,0.03,0.01,1.977,1.98,1.99,3066.88631,16001.77896,19068.66527,14000,33068.66527,0.960304994
04-12-2022 00:15,11,10.91,10.86,37.5,38.4,39.4,0.46,0.45,0.44,945,962.688,987.758,56,0.9,1.986,1.99,1.976,0.01,0.02,0.03,1.956,1.97,1.956,2931.550087,9165.082149,12096.63224,13000,25096.63224,0.969583402
04-12-2022 00:30,11.05,11.16,10.95,36,38.7,38.5,0.433,0.45,0.45,907.2,970.209,965.195,56,0.9,2.03,1.97,1.985,0.03,0.02,0.02,2.01,1.95,1.945,2841.198517,14511.92306,17353.12157,12000,29353.12157,0.964607209
04-12-2022 00:45,10.98,11,10.8,39.7,37.5,36.9,0.46,0.44,0.44,1000.44,940.125,925.083,56,0.91,2.01,2,2.01,0.02,0.04,0.02,1.99,1.96,2,2905.759,18463.16872,21368.92772,13500,34868.92772,0.958234249
04-12-2022 01:00,10.94,11.1,10.85,39.8,36,39.2,0.44,0.43,0.43,1002.96,902.52,982.744,56,0.91,1.98,1.987,1.99,0.02,0.01,0.04,1.94,1.977,1.97,2923.154933,9434.436165,12357.5911,14000,26357.5911,0.968103892
04-12-2022 01:15,11.04,10.953,10.9,39.5,39.7,38.4,0.45,0.42,0.42,995.4,995.279,962.688,56,0.91,2.01,2.01,1.97,0.04,0.02,0.01,2,1.99,1.96,3069.6422,19818.02635,22887.66855,15000,37887.66855,0.954781924
04-12-2022 01:30,11,10.86,10.99,39.4,39.8,38.7,0.45,0.433,0.42,992.88,997.786,970.209,56,0.91,1.986,1.997,2,0.01,0.01,0.02,1.966,1.987,1.987,3080.564947,6611.093381,9691.658327,16000,25691.65833,0.968884682
04-12-2022 01:45,10.9,10.94,10.85,38.5,39.5,37.5,0.44,0.45,0.42,970.2,990.265,940.125,56,0.91,1.985,1.987,1.987,0.02,0.013,0.01,1.975,1.974,1.977,2945.56725,10527.76135,13473.3286,17000,30473.3286,0.963306072
04-12-2022 02:00,10.923,10.89,10.9,36.9,39.4,36,0.43,0.43,0.46,929.88,987.758,902.52,56,0.91,2.01,2,2.01,0.01,0.01,0.013,1.997,1.99,1.99,2815.505367,6138.386523,8953.89189,16500,25453.89189,0.969163763
04-12-2022 02:15,10.94,11,11,39.2,38.5,39.7,0.42,0.44,0.433,987.84,965.195,995.279,56,0.91,1.99,2.01,1.997,0.013,0.02,0.01,1.98,1.99,1.967,3061.56261,10442.58093,13504.14354,15000,28504.14354,0.965595654
04-12-2022 02:30,11,11.05,10.9,38.4,36.9,39.8,0.433,0.45,0.46,967.68,925.083,997.786,56,0.91,2,1.99,1.987,0.01,0.03,0.02,1.98,1.96,1.977,2935.403793,11685.78608,14621.18988,15500,30121.18988,0.963714708
04-12-2022 02:45,10.92,10.98,10.94,38.7,39.2,39.5,0.45,0.46,0.44,975.24,982.744,990.265,56,0.91,2.03,1.97,2,0.02,0.01,0.03,2,1.96,1.986,3062.663833,9569.808932,12632.47277,14000,26632.47277,0.967781966
04-12-2022 03:00,10.96,10.94,10.91,37.5,38.4,39.4,0.43,0.45,0.45,945,962.688,987.758,60,0.91,2.03,2,2.01,0.03,0.014,0.01,2.02,1.986,1.98,2974.6837,13258.46072,16233.14442,13000,29233.14442,0.964746773
04-12-2022 03:15,10.8,11.04,11.16,36,38.7,38.5,0.44,0.44,0.45,907.2,970.209,965.195,60,0.91,2.01,1.987,1.99,0.01,0.03,0.014,1.996,1.957,1.97,2843.515843,12160.93208,15004.44792,12000,27004.44792,0.967346671
04-12-2022 03:30,10.84,11,11,38.3,37.5,36.9,0.45,0.433,0.44,965.16,940.125,925.083,60,0.91,1.98,1.986,1.97,0.014,0.02,0.03,1.95,1.966,1.946,2793.2088,10248.64212,13041.85092,13500,26541.85092,0.967888074
04-12-2022 03:45,10.83,10.9,11.1,38.5,36,39.2,0.46,0.44,0.43,970.2,902.52,982.744,60,0.91,2.01,2.03,2,0.03,0.024,0.02,1.99,2.006,1.97,2894.494167,15935.77083,18830.265,14000,32830.265,0.960579885
04-12-2022 04:00,10.82,10.923,10.953,37.6,38.3,38.4,0.45,0.46,0.42,947.52,960.181,962.688,60,0.91,1.96,2.01,1.987,0.02,0.03,0.024,1.936,1.98,1.977,2883.123073,15212.47137,18095.59444,15000,33095.59444,0.960273953
04-12-2022 04:15,11,10.94,10.86,38.2,38.5,38.7,0.44,0.42,0.433,962.64,965.195,970.209,60,0.91,1.995,1.98,1.986,0.024,0.01,0.03,1.965,1.97,1.972,2940.15038,10528.44621,13468.59659,16000,29468.59659,0.964472921
04-12-2022 04:30,11.153,11,10.94,39.2,37.6,37.5,0.433,0.41,0.45,987.84,942.632,940.125,60,0.91,2.01,2.01,2.03,0.03,0.014,0.01,2,1.996,2,2928.3305,13908.00281,16836.33331,17000,33836.33331,0.959420894
04-12-2022 04:45,11.1,10.92,10.89,38.4,38.2,36,0.44,0.4,0.43,967.68,957.674,902.52,60,0.91,1.99,1.986,2.01,0.01,0.03,0.014,1.976,1.956,1.99,2812.46168,12296.95527,15109.41695,16500,31609.41695,0.961990069
04-12-2022 05:00,11.156,10.96,11,38.4,39.2,38.3,0.46,0.39,0.44,967.68,982.744,960.181,60,0.91,1.987,1.985,1.98,0.014,0.02,0.03,1.957,1.965,1.956,2961.541107,10818.06166,13779.60276,15000,28779.60276,0.965274721
04-12-2022 05:15,11.05,10.8,11.05,38.4,38.4,38.5,0.42,0.38,0.45,967.68,962.688,965.195,60,0.91,2,2.01,2.01,0.03,0.024,0.02,1.98,1.986,1.98,2964.1027,16784.62594,19748.72864,15500,35248.72864,0.957798525
04-12-2022 05:30,11.19,10.84,10.98,38.2,38.4,37.6,0.41,0.433,0.46,962.64,962.688,942.632,60,0.91,2,1.99,1.986,0.02,0.03,0.024,1.976,1.96,1.976,2886.860587,15453.06137,18339.92196,14000,32339.92196,0.961145776
04-12-2022 05:45,11.1,10.83,10.94,39.2,38.4,38.2,0.4,0.44,0.45,987.84,962.688,957.674,60,0.91,1.996,2,1.985,0.024,0.01,0.03,1.966,1.99,1.962,2970.94828,10905.42695,13876.37523,13000,26876.37523,0.967496501
04-12-2022 06:00,10.95,10.82,11.04,36.9,38.2,39.2,0.39,0.46,0.44,929.88,957.674,982.744,60,0.91,1.998,2.03,2.01,0.03,0.023,0.01,1.988,2.007,1.98,2923.800127,15681.44672,18605.24684,12000,30605.24684,0.963153078
04-12-2022 06:15,10.84,11,11,39.2,39.2,38.4,0.38,0.42,0.433,987.84,982.744,962.688,60,0.91,2.01,2.03,1.99,0.01,0.03,0.023,1.987,2,1.98,3047.466667,12917.99786,15965.46452,13500,29465.46452,0.964476563
04-12-2022 06:30,10.86,11.153,10.9,38.4,36.9,38.4,0.433,0.41,0.44,967.68,925.083,962.688,60,0.91,1.99,2.01,2,0.023,0.01,0.03,1.96,2,1.98,2873.4435,10041.32387,12914.76737,14000,26914.76737,0.967451582
04-12-2022 06:45,10.95,11.1,10.923,38.4,39.2,38.4,0.44,0.4,0.46,965.76,982.744,962.688,60,0.91,2,1.98,2.03,0.03,0.02,0.01,1.99,1.96,2.01,2995.008,15768.70453,18763.71253,15000,33763.71253,0.959504459
